GENE	EVENT	LENGTH	Huvec1_1	Huvec1_1-Q	Huvec2_1	Huvec2_1-Q	HepG2_1_1	HepG2_1_1-Q	HepG2_2_1	HepG2_2_1-Q
CBLC	HsaALTA0001509-2/2	202	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
ADAMTS10	HsaALTA0000217-1/2	0	11.11	Pass	23.81	Fail	0.00	Fail	16.67	Fail
ADAMTS10	HsaALTA0000217-2/2	11	88.89	Pass	76.19	Fail	100.00	Fail	83.33	Fail
ADAMTS10	HsaALTA0000218-1/2	0	0.00	Pass	4.65	Pass	0.00	Fail	0.00	Fail
ADAMTS10	HsaALTA0000218-2/2	11	100.00	Pass	95.35	Pass	100.00	Fail	100.00	Fail
ADAMTS10	HsaALTA0000219-1/2	0	51.84	Pass	42.37	Pass	50.72	Fail	36.38	Fail
ADAMTS10	HsaALTA0000219-2/2	5	48.16	Pass	57.63	Pass	49.28	Fail	63.62	Fail
RNPEPL1	HsaALTA0007253-1/2	0	4.44	Pass	6.76	Pass	0.93	Pass	6.25	Pass
RNPEPL1	HsaALTA0007253-2/2	33	95.56	Pass	93.24	Pass	99.07	Pass	93.75	Pass
RNPEPL1	HsaALTA0007254-1/2	0	0.81	Pass	0.00	Pass	0.00	Pass	0.00	Pass
RNPEPL1	HsaALTA0007254-2/2	2	99.19	Pass	100.00	Pass	100.00	Pass	100.00	Pass
NLRP12	HsaALTA0005745-1/2	0	100.00	Fail	50.00	Fail	100.00	Fail	0.00	Fail
NLRP12	HsaALTA0005745-2/2	3	0.00	Fail	50.00	Fail	0.00	Fail	100.00	Fail
EVI5L	HsaALTA0003021-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
EVI5L	HsaALTA0003021-2/2	3	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
SIGLEC12	HsaALTA0007800-1/3	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SIGLEC12	HsaALTA0007800-2/3	30	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SIGLEC12	HsaALTA0007800-3/3	174	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SIGLEC12	HsaALTA0007801-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SIGLEC12	HsaALTA0007801-2/2	107	NA	Fail	NA	Fail	NA	Fail	NA	Fail
KLK3	HsaALTA0004624-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
KLK3	HsaALTA0004624-2/2	129	NA	Fail	NA	Fail	NA	Fail	NA	Fail
KLK3	HsaALTA0004625-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
KLK3	HsaALTA0004625-2/2	442	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ZNF473	HsaALTA0009832-1/2	0	0.00	Fail	50.00	Fail	0.00	Fail	0.00	Fail
ZNF473	HsaALTA0009832-2/2	122	100.00	Fail	50.00	Fail	100.00	Fail	100.00	Fail
FAM71E1	HsaALTA0003206-1/2	0	45.45	Fail	25.00	Fail	NA	Fail	NA	Fail
FAM71E1	HsaALTA0003206-2/2	48	54.55	Fail	75.00	Fail	NA	Fail	NA	Fail
AC010619.1	HsaALTA0000091-1/2	0	100.00	Fail	NA	Fail	100.00	Fail	100.00	Fail
AC010619.1	HsaALTA0000091-2/2	39	0.00	Fail	NA	Fail	0.00	Fail	0.00	Fail
AC010619.1	HsaALTA0000092-1/3	0	0.06	Pass	0.12	Pass	0.00	Pass	0.00	Pass
AC010619.1	HsaALTA0000092-2/3	18	0.12	Pass	0.00	Pass	0.00	Pass	0.00	Pass
AC010619.1	HsaALTA0000092-3/3	24	99.81	Pass	99.88	Pass	100.00	Pass	100.00	Pass
RPL13A	HsaALTA0007296-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
RPL13A	HsaALTA0007296-2/2	3	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
RPL13A	HsaALTA0007297-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	32.69	Fail
RPL13A	HsaALTA0007297-2/2	27	0.00	Fail	0.00	Fail	0.00	Fail	67.31	Fail
RPL13A	HsaALTA0007298-1/4	0	47.48	Fail	14.73	Fail	74.94	Fail	44.06	Fail
RPL13A	HsaALTA0007298-2/4	6	13.43	Fail	12.50	Fail	12.72	Fail	51.40	Fail
RPL13A	HsaALTA0007298-3/4	58	39.10	Fail	72.78	Fail	12.34	Fail	4.54	Fail
RPL13A	HsaALTA0007298-4/4	88	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
RPL13A	HsaALTA0007299-1/3	0	1.82	Pass	0.00	Pass	0.66	Pass	0.57	Pass
RPL13A	HsaALTA0007299-2/3	8	96.29	Pass	100.00	Pass	99.34	Pass	99.43	Pass
RPL13A	HsaALTA0007299-3/3	113	1.89	Pass	0.00	Pass	0.00	Pass	0.00	Pass
RPL13A	HsaALTA0007300-1/2	0	60.00	Fail	70.00	Fail	100.00	Fail	100.00	Fail
RPL13A	HsaALTA0007300-2/2	5	40.00	Fail	30.00	Fail	0.00	Fail	0.00	Fail
RPL13A	HsaALTA0007301-1/2	0	40.00	Fail	12.50	Fail	0.00	Fail	0.00	Pass
NOSIP	HsaALTA0005780-1/2	0	0.00	Pass	25.18	Fail	0.00	Fail	0.00	Fail
NOSIP	HsaALTA0005780-2/2	21	100.00	Pass	74.82	Fail	100.00	Fail	100.00	Fail
NOSIP	HsaALTA0005781-1/2	0	57.61	Fail	59.28	Fail	62.94	Fail	49.25	Fail
NOSIP	HsaALTA0005781-2/2	5	42.39	Fail	40.72	Fail	37.06	Fail	50.75	Fail
NOSIP	HsaALTA0005782-1/3	0	0.18	Pass	0.24	Pass	0.00	Pass	0.00	Pass
NOSIP	HsaALTA0005782-2/3	4	0.73	Pass	0.95	Pass	1.12	Pass	0.63	Pass
NOSIP	HsaALTA0005782-3/3	83	99.09	Pass	98.81	Pass	98.88	Pass	99.37	Pass
SLC2A5	HsaALTA0007928-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SLC2A5	HsaALTA0007928-2/2	24	NA	Fail	NA	Fail	NA	Fail	NA	Fail
MMEL1	HsaALTA0005271-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
MMEL1	HsaALTA0005271-2/2	29	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C1orf222	HsaALTA0001180-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
C1orf222	HsaALTA0001180-2/2	30	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
PRDM16	HsaALTA0006660-1/2	0	NA	Fail	NA	Fail	0.00	Fail	100.00	Fail
PRDM16	HsaALTA0006660-2/2	3	NA	Fail	NA	Fail	100.00	Fail	0.00	Fail
PRDM16	HsaALTA0006661-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
PRDM16	HsaALTA0006661-2/2	57	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
PRDM16	HsaALTA0006662-1/2	0	NA	Fail	NA	Fail	NA	Fail	100.00	Fail
PRDM16	HsaALTA0006662-2/2	3	NA	Fail	NA	Fail	NA	Fail	0.00	Fail
FHAD1	HsaALTA0003360-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
FHAD1	HsaALTA0003360-2/2	3	NA	Fail	NA	Fail	NA	Fail	NA	Fail
EPHA2	HsaALTA0002943-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
EPHA2	HsaALTA0002943-2/2	131	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
EPHA2	HsaALTA0002944-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
EPHA2	HsaALTA0002944-2/2	9	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ARHGEF19	HsaALTA0000627-1/2	0	11.11	Fail	0.00	Fail	0.00	Fail	0.00	Fail
ARHGEF19	HsaALTA0000627-2/2	34	88.89	Fail	100.00	Fail	100.00	Fail	100.00	Fail
ARHGEF19	HsaALTA0000628-1/2	0	0.00	Pass	0.00	Fail	0.00	Fail	0.00	Fail
ARHGEF19	HsaALTA0000628-2/2	100	100.00	Pass	100.00	Fail	100.00	Fail	100.00	Fail
PGD	HsaALTA0006211-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	93.66	Pass
PGD	HsaALTA0006211-2/2	17	0.00	Pass	0.00	Pass	0.00	Pass	6.34	Pass
CNKSR1	HsaALTA0001955-1/2	0	NA	Fail	NA	Fail	13.64	Fail	10.00	Fail
CNKSR1	HsaALTA0001955-2/2	5	NA	Fail	NA	Fail	86.36	Fail	90.00	Fail
RPL11	HsaALTA0007290-1/2	0	10.53	Pass	10.46	Pass	12.71	Pass	13.08	Pass
RPL11	HsaALTA0007290-2/2	3	89.47	Pass	89.54	Pass	87.29	Pass	86.92	Pass
RPL11	HsaALTA0007291-1/2	0	0.00	Pass	0.11	Pass	0.09	Pass	0.11	Pass
RPL11	HsaALTA0007291-2/2	4	100.00	Pass	99.89	Pass	99.91	Pass	99.89	Pass
RPL11	HsaALTA0007292-1/3	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
RPL11	HsaALTA0007292-2/3	29	0.00	Pass	0.00	Pass	0.01	Pass	0.05	Pass
RPL11	HsaALTA0007292-3/3	66	100.00	Pass	100.00	Pass	99.99	Pass	99.95	Pass
KIAA0319L	HsaALTA0004516-1/2	0	1.84	Pass	1.37	Pass	1.96	Pass	2.78	Pass
KIAA0319L	HsaALTA0004516-2/2	4	98.16	Pass	98.63	Pass	98.04	Pass	97.22	Pass
KIAA0319L	HsaALTA0004517-1/2	0	50.00	Fail	NA	Fail	0.00	Fail	0.00	Fail
KIAA0319L	HsaALTA0004517-2/2	212	50.00	Fail	NA	Fail	100.00	Fail	100.00	Fail
KIAA0319L	HsaALTA0004518-1/2	0	100.00	Fail	100.00	Fail	0.00	Fail	52.24	Fail
KIAA0319L	HsaALTA0004518-2/2	4	0.00	Fail	0.00	Fail	100.00	Fail	47.76	Fail
PLK4	HsaALTA0006411-1/2	0	3.32	Pass	12.82	Fail	3.55	Pass	0.00	Fail
PLK4	HsaALTA0006411-2/2	4	96.68	Pass	87.18	Fail	96.45	Pass	100.00	Fail
GPN2	HsaALTA0003751-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	94.44	Fail
GPN2	HsaALTA0003751-2/2	4	0.00	Fail	0.00	Fail	0.00	Fail	5.56	Fail
SYTL1	HsaALTA0008418-1/2	0	NA	Fail	NA	Fail	9.86	Pass	1.82	Pass
SYTL1	HsaALTA0008418-2/2	36	NA	Fail	NA	Fail	90.14	Pass	98.18	Pass
WDTC1	HsaALTA0009533-1/2	0	2.90	Pass	4.08	Pass	9.09	Pass	21.21	Pass
WDTC1	HsaALTA0009533-2/2	3	97.10	Pass	95.92	Pass	90.91	Pass	78.79	Pass
WDTC1	HsaALTA0009534-1/2	0	2.53	Pass	3.33	Pass	0.00	Pass	0.00	Pass
WDTC1	HsaALTA0009534-2/2	58	97.47	Pass	96.67	Pass	100.00	Pass	100.00	Pass
NBPF3	HsaALTA0005572-1/2	0	39.33	Pass	54.10	Fail	43.45	Pass	52.95	Pass
NBPF3	HsaALTA0005572-2/2	186	60.67	Pass	45.90	Fail	56.55	Pass	47.05	Pass
NBPF3	HsaALTA0005573-1/2	0	5.10	Pass	13.24	Pass	9.52	Pass	15.56	Pass
NBPF3	HsaALTA0005573-2/2	4	94.90	Pass	86.76	Pass	90.48	Pass	84.44	Pass
HSPG2	HsaALTA0004131-1/2	0	0.04	Pass	0.00	Pass	0.00	Pass	0.00	Fail
HSPG2	HsaALTA0004131-2/2	9	99.96	Pass	100.00	Pass	100.00	Pass	100.00	Fail
HSPG2	HsaALTA0004132-1/2	0	0.31	Pass	0.23	Pass	4.21	Fail	0.00	Fail
HSPG2	HsaALTA0004132-2/2	6	99.69	Pass	99.77	Pass	95.79	Fail	100.00	Fail
HSPG2	HsaALTA0004133-1/2	0	0.09	Pass	0.06	Pass	0.00	Pass	0.00	Pass
HSPG2	HsaALTA0004133-2/2	4	99.91	Pass	99.94	Pass	100.00	Pass	100.00	Pass
PRKACB	HsaALTA0006680-1/2	0	40.00	Fail	0.00	Fail	NA	Fail	NA	Fail
PRKACB	HsaALTA0006680-2/2	3	60.00	Fail	100.00	Fail	NA	Fail	NA	Fail
TINAGL1	HsaALTA0008662-1/2	0	0.45	Pass	0.35	Pass	0.81	Pass	1.29	Pass
TINAGL1	HsaALTA0008662-2/2	7	99.55	Pass	99.65	Pass	99.19	Pass	98.71	Pass
TINAGL1	HsaALTA0008663-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
TINAGL1	HsaALTA0008663-2/2	65	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
TINAGL1	HsaALTA0008664-1/2	0	0.12	Pass	0.27	Pass	0.87	Pass	0.97	Pass
TINAGL1	HsaALTA0008664-2/2	4	99.88	Pass	99.73	Pass	99.13	Pass	99.03	Pass
ADC	HsaALTA0000232-1/2	0	100.00	Fail	NA	Fail	0.00	Fail	0.00	Fail
ADC	HsaALTA0000232-2/2	3	0.00	Fail	NA	Fail	100.00	Fail	100.00	Fail
ADC	HsaALTA0000233-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ADC	HsaALTA0000233-2/2	45	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ADC	HsaALTA0000234-1/2	0	100.00	Fail	100.00	Fail	90.70	Pass	100.00	Pass
ADC	HsaALTA0000234-2/2	37	0.00	Fail	0.00	Fail	9.30	Pass	0.00	Pass
RPS8	HsaALTA0007400-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
RPS8	HsaALTA0007400-2/2	64	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
KIF2C	HsaALTA0004592-1/2	0	100.00	Pass	100.00	Fail	100.00	Pass	100.00	Pass
KIF2C	HsaALTA0004592-2/2	32	0.00	Pass	0.00	Fail	0.00	Pass	0.00	Pass
KIF2C	HsaALTA0004593-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
KIF2C	HsaALTA0004593-2/2	133	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PTPRF	HsaALTA0006855-1/2	0	4.34	Pass	5.18	Pass	6.34	Pass	4.88	Pass
PTPRF	HsaALTA0006855-2/2	3	95.66	Pass	94.82	Pass	93.66	Pass	95.12	Pass
CYP4B1	HsaALTA0002311-1/3	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CYP4B1	HsaALTA0002311-2/3	70	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CYP4B1	HsaALTA0002311-3/3	73	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CYP4B1	HsaALTA0002312-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CYP4B1	HsaALTA0002312-2/2	2	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C1orf162	HsaALTA0001172-1/2	0	66.67	Fail	60.00	Fail	100.00	Fail	66.67	Fail
C1orf162	HsaALTA0001172-2/2	75	33.33	Fail	40.00	Fail	0.00	Fail	33.33	Fail
CELSR2	HsaALTA0001774-1/2	0	0.00	Fail	0.00	Fail	0.00	Pass	3.32	Pass
CELSR2	HsaALTA0001774-2/2	2	100.00	Fail	100.00	Fail	100.00	Pass	96.68	Pass
ITGA10	HsaALTA0004376-1/2	0	0.00	Pass	9.59	Fail	0.00	Fail	0.00	Fail
ITGA10	HsaALTA0004376-2/2	5	100.00	Pass	90.41	Fail	100.00	Fail	100.00	Fail
GPR161	HsaALTA0003761-1/2	0	1.66	Fail	0.00	Fail	0.00	Fail	0.00	Fail
GPR161	HsaALTA0003761-2/2	2	98.34	Fail	100.00	Fail	100.00	Fail	100.00	Fail
NME7	HsaALTA0005754-1/2	0	18.60	Pass	22.86	Pass	5.13	Pass	8.00	Pass
NME7	HsaALTA0005754-2/2	31	81.40	Pass	77.14	Pass	94.87	Pass	92.00	Pass
DCAF6	HsaALTA0002357-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
DCAF6	HsaALTA0002357-2/2	9	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
UCK2	HsaALTA0009269-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
UCK2	HsaALTA0009269-2/2	32	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
TMCO1	HsaALTA0008717-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
TMCO1	HsaALTA0008717-2/2	25	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
MGST3	HsaALTA0005184-1/3	0	99.70	Pass	99.37	Pass	99.46	Pass	99.33	Pass
MGST3	HsaALTA0005184-2/3	3	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
MGST3	HsaALTA0005184-3/3	86	0.30	Pass	0.63	Pass	0.54	Pass	0.67	Pass
MGST3	HsaALTA0005185-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
MGST3	HsaALTA0005185-2/2	35	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
MGST3	HsaALTA0005186-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
MGST3	HsaALTA0005186-2/2	17	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ADCY10	HsaALTA0000236-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ADCY10	HsaALTA0000236-2/2	37	NA	Fail	NA	Fail	NA	Fail	NA	Fail
RFWD2	HsaALTA0007127-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
RFWD2	HsaALTA0007127-2/2	87	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PPOX	HsaALTA0006596-1/3	0	91.30	Fail	93.33	Fail	96.15	Pass	92.31	Pass
PPOX	HsaALTA0006596-2/3	16	4.35	Fail	0.00	Fail	3.85	Pass	0.00	Pass
PPOX	HsaALTA0006596-3/3	32	4.35	Fail	6.67	Fail	0.00	Pass	7.69	Pass
PPOX	HsaALTA0006597-1/3	0	5.65	Pass	6.51	Pass	0.00	Fail	0.00	Fail
PPOX	HsaALTA0006597-2/3	13	70.56	Pass	84.59	Pass	93.58	Fail	100.00	Fail
PPOX	HsaALTA0006597-3/3	32	23.79	Pass	8.90	Pass	6.42	Fail	0.00	Fail
FCGR2A	HsaALTA0003299-1/2	0	NA	Fail	NA	Fail	NA	Fail	0.00	Fail
FCGR2A	HsaALTA0003299-2/2	3	NA	Fail	NA	Fail	NA	Fail	100.00	Fail
FCGR2A	HsaALTA0003300-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
FCGR2A	HsaALTA0003300-2/2	105	NA	Fail	NA	Fail	NA	Fail	NA	Fail
FCGR2A	HsaALTA0003301-1/2	0	NA	Fail	NA	Fail	0.00	Fail	NA	Fail
FCGR2A	HsaALTA0003301-2/2	7	NA	Fail	NA	Fail	100.00	Fail	NA	Fail
NUF2	HsaALTA0005879-1/2	0	18.18	Fail	0.00	Fail	2.22	Pass	1.11	Pass
NUF2	HsaALTA0005879-2/2	43	81.82	Fail	100.00	Fail	97.78	Pass	98.89	Pass
NUF2	HsaALTA0005880-1/2	0	0.00	Fail	0.00	Fail	0.00	Pass	0.00	Fail
NUF2	HsaALTA0005880-2/2	4	100.00	Fail	100.00	Fail	100.00	Pass	100.00	Fail
NR1I3	HsaALTA0005814-1/2	0	NA	Fail	NA	Fail	100.00	Fail	50.00	Fail
NR1I3	HsaALTA0005814-2/2	12	NA	Fail	NA	Fail	0.00	Fail	50.00	Fail
USP21	HsaALTA0009333-1/2	0	94.88	Pass	95.77	Fail	95.95	Pass	100.00	Pass
USP21	HsaALTA0009333-2/2	37	5.12	Pass	4.23	Fail	4.05	Pass	0.00	Pass
USP21	HsaALTA0009334-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	1.61	Pass
USP21	HsaALTA0009334-2/2	42	100.00	Pass	100.00	Pass	100.00	Pass	98.39	Pass
PRCC	HsaALTA0006656-1/3	0	0.00	Fail	NA	Fail	0.00	Fail	NA	Fail
PRCC	HsaALTA0006656-2/3	3	100.00	Fail	NA	Fail	0.00	Fail	NA	Fail
PRCC	HsaALTA0006656-3/3	41	0.00	Fail	NA	Fail	100.00	Fail	NA	Fail
FCRL5	HsaALTA0003315-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
FCRL5	HsaALTA0003315-2/2	14	NA	Fail	NA	Fail	NA	Fail	NA	Fail
MRPL24	HsaALTA0005331-1/3	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
MRPL24	HsaALTA0005331-2/3	56	0.70	Pass	1.57	Pass	1.55	Pass	0.39	Pass
MRPL24	HsaALTA0005331-3/3	58	99.30	Pass	98.43	Pass	98.45	Pass	99.61	Pass
ISG20L2	HsaALTA0004366-1/2	0	89.14	Pass	87.72	Pass	69.31	Pass	79.85	Pass
ISG20L2	HsaALTA0004366-2/2	39	10.86	Pass	12.28	Pass	30.69	Pass	20.15	Pass
CRABP2	HsaALTA0002150-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CRABP2	HsaALTA0002150-2/2	43	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ABL2	HsaALTA0000073-1/2	0	10.00	Fail	NA	Fail	NA	Fail	0.00	Fail
ABL2	HsaALTA0000073-2/2	23	90.00	Fail	NA	Fail	NA	Fail	100.00	Fail
XPR1	HsaALTA0009574-1/3	0	0.00	Fail	0.00	Fail	0.00	Pass	0.00	Pass
XPR1	HsaALTA0009574-2/3	3	0.00	Fail	0.00	Fail	0.00	Pass	0.00	Pass
XPR1	HsaALTA0009574-3/3	5	100.00	Fail	100.00	Fail	100.00	Pass	100.00	Pass
TOR1AIP1	HsaALTA0008890-1/2	0	100.00	Pass	100.00	Pass	3.37	Pass	14.76	Pass
TOR1AIP1	HsaALTA0008890-2/2	3	0.00	Pass	0.00	Pass	96.63	Pass	85.24	Pass
LYPLAL1	HsaALTA0004897-3/3	190	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
LYPLAL1	HsaALTA0004898-1/2	0	100.00	Fail	NA	Fail	NA	Fail	100.00	Fail
LYPLAL1	HsaALTA0004898-2/2	19	0.00	Fail	NA	Fail	NA	Fail	0.00	Fail
LYPLAL1	HsaALTA0004899-1/2	0	16.22	Pass	31.55	Fail	27.58	Pass	24.29	Pass
LYPLAL1	HsaALTA0004899-2/2	48	83.78	Pass	68.45	Fail	72.42	Pass	75.71	Pass
LYPLAL1	HsaALTA0004900-1/2	0	96.93	Pass	92.53	Pass	94.87	Pass	100.00	Pass
LYPLAL1	HsaALTA0004900-2/2	17	3.07	Pass	7.47	Pass	5.13	Pass	0.00	Pass
PRUNE	HsaALTA0006733-1/2	0	22.77	Pass	22.08	Pass	39.73	Pass	25.42	Pass
PRUNE	HsaALTA0006733-2/2	90	77.23	Pass	77.92	Pass	60.27	Pass	74.58	Pass
PRUNE	HsaALTA0006734-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PRUNE	HsaALTA0006734-2/2	3	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ECM1	HsaALTA0002736-1/3	0	0.77	Pass	0.00	Pass	0.00	Fail	0.00	Fail
ECM1	HsaALTA0002736-2/3	20	99.23	Pass	100.00	Pass	100.00	Fail	100.00	Fail
ECM1	HsaALTA0002736-3/3	107	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Fail
ZNF687	HsaALTA0009887-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ZNF687	HsaALTA0009887-2/2	61	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
ZNF687	HsaALTA0009888-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ZNF687	HsaALTA0009888-2/2	20	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CGN	HsaALTA0001827-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
CGN	HsaALTA0001827-2/2	24	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
SETDB1	HsaALTA0007680-1/2	0	4.76	Pass	1.12	Pass	7.69	Pass	1.83	Pass
SETDB1	HsaALTA0007680-2/2	3	95.24	Pass	98.88	Pass	92.31	Pass	98.17	Pass
RFX5	HsaALTA0007130-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
RFX5	HsaALTA0007130-2/2	4	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
PI4KB	HsaALTA0006275-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
PI4KB	HsaALTA0006275-2/2	70	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PIP5K1A	HsaALTA0006323-1/2	0	78.93	Pass	66.12	Pass	68.52	Pass	63.79	Pass
PIP5K1A	HsaALTA0006323-2/2	3	21.07	Pass	33.88	Pass	31.48	Pass	36.21	Pass
ANP32E	HsaALTA0000487-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	37.50	Fail
ANP32E	HsaALTA0000487-2/2	3	100.00	Fail	100.00	Fail	100.00	Fail	62.50	Fail
FAM63A	HsaALTA0003196-1/2	0	40.37	Pass	50.50	Pass	79.87	Pass	83.90	Pass
FAM63A	HsaALTA0003196-2/2	262	59.63	Pass	49.50	Pass	20.13	Pass	16.10	Pass
FAM63A	HsaALTA0003197-1/3	0	11.36	Pass	0.00	Pass	0.00	Pass	0.00	Pass
FAM63A	HsaALTA0003197-2/3	12	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
FAM63A	HsaALTA0003197-3/3	42	88.64	Pass	100.00	Pass	100.00	Pass	100.00	Pass
SELENBP1	HsaALTA0007590-1/2	0	98.08	Pass	96.76	Pass	98.28	Pass	97.03	Pass
SELENBP1	HsaALTA0007590-2/2	209	1.92	Pass	3.24	Pass	1.72	Pass	2.97	Pass
SELENBP1	HsaALTA0007591-1/2	0	0.00	Pass	5.63	Pass	0.00	Pass	0.00	Pass
SELENBP1	HsaALTA0007591-2/2	48	100.00	Pass	94.37	Pass	100.00	Pass	100.00	Pass
SELENBP1	HsaALTA0007592-1/2	0	0.00	Pass	2.34	Pass	1.71	Pass	1.25	Pass
SELENBP1	HsaALTA0007592-2/2	33	100.00	Pass	97.66	Pass	98.29	Pass	98.75	Pass
LASS2	HsaALTA0004710-1/2	0	98.14	Pass	97.46	Pass	91.29	Pass	92.76	Pass
LASS2	HsaALTA0004710-2/2	40	1.86	Pass	2.54	Pass	8.71	Pass	7.24	Pass
ENSA	HsaALTA0002918-1/2	0	NA	Fail	NA	Fail	NA	Fail	0.00	Fail
ENSA	HsaALTA0002918-2/2	27	NA	Fail	NA	Fail	NA	Fail	100.00	Fail
MRPL9	HsaALTA0005347-1/2	0	2.48	Pass	4.28	Pass	1.53	Pass	0.71	Pass
MRPL9	HsaALTA0005347-2/2	150	97.52	Pass	95.72	Pass	98.47	Pass	99.29	Pass
ARNT	HsaALTA0000662-1/2	0	6.68	Pass	8.02	Pass	14.91	Pass	4.10	Pass
ARNT	HsaALTA0000662-2/2	15	93.32	Pass	91.98	Pass	85.09	Pass	95.90	Pass
ARNT	HsaALTA0000663-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
ARNT	HsaALTA0000663-2/2	8	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ARNT	HsaALTA0000664-1/2	0	98.53	Pass	100.00	Pass	97.20	Pass	100.00	Pass
