GENE	EVENT	LENGTH	Huvec1_1	Huvec1_1-Q	Huvec2_1	Huvec2_1-Q	HepG2_1_1	HepG2_1_1-Q	HepG2_2_1	HepG2_2_1-Q
COL5A2	HsaALTD0001568-2/2	1	100.00	Pass	100.00	Fail	NA	Fail	NA	Fail
SPIN3	HsaALTD0006175-1/2	0	34.48	Pass	47.06	Fail	40.00	Fail	20.00	Fail
SPIN3	HsaALTD0006175-2/2	26	65.52	Pass	52.94	Fail	60.00	Fail	80.00	Fail
HLA-DRA	HsaALTD0003053-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
HLA-DRA	HsaALTD0003053-2/2	15	NA	Fail	NA	Fail	NA	Fail	NA	Fail
AGER	HsaALTD0000195-1/2	0	100.00	Fail	100.00	Pass	100.00	Fail	100.00	Fail
AGER	HsaALTD0000195-2/2	29	0.00	Fail	0.00	Pass	0.00	Fail	0.00	Fail
AGER	HsaALTD0000196-1/2	0	95.49	Fail	88.05	Fail	74.67	Fail	100.00	Fail
AGER	HsaALTD0000196-2/2	82	4.51	Fail	11.95	Fail	25.33	Fail	0.00	Fail
AGER	HsaALTD0000197-1/2	0	0.00	Pass	0.00	Fail	0.00	Pass	0.00	Fail
AGER	HsaALTD0000197-2/2	13	100.00	Pass	100.00	Fail	100.00	Pass	100.00	Fail
AGER	HsaALTD0000198-1/2	0	100.00	Pass	88.89	Pass	85.11	Pass	86.84	Pass
AGER	HsaALTD0000198-2/2	48	0.00	Pass	11.11	Pass	14.89	Pass	13.16	Pass
AGPAT1	HsaALTD0000203-1/2	0	98.75	Pass	98.41	Pass	92.24	Pass	92.86	Pass
AGPAT1	HsaALTD0000203-2/2	47	1.25	Pass	1.59	Pass	7.76	Pass	7.14	Pass
PRRT1	HsaALTD0005083-1/3	0	100.00	Fail	NA	Fail	20.00	Fail	0.00	Fail
PRRT1	HsaALTD0005083-2/3	51	0.00	Fail	NA	Fail	60.00	Fail	0.00	Fail
PRRT1	HsaALTD0005083-3/3	120	0.00	Fail	NA	Fail	20.00	Fail	100.00	Fail
PRRT1	HsaALTD0005084-1/2	0	0.00	Fail	0.00	Fail	50.56	Fail	78.22	Fail
PRRT1	HsaALTD0005084-2/2	29	100.00	Fail	100.00	Fail	49.44	Fail	21.78	Fail
MRPL38	HsaALTD0004025-1/2	0	66.67	Fail	25.00	Fail	20.00	Fail	12.50	Fail
MRPL38	HsaALTD0004025-2/2	4	33.33	Fail	75.00	Fail	80.00	Fail	87.50	Fail
STK19	HsaALTD0006269-1/2	0	100.00	Pass	97.71	Pass	91.23	Pass	100.00	Pass
STK19	HsaALTD0006269-2/2	162	0.00	Pass	2.29	Pass	8.77	Pass	0.00	Pass
STK19	HsaALTD0006270-1/3	0	90.24	Pass	94.63	Pass	87.22	Pass	86.49	Pass
STK19	HsaALTD0006270-2/3	10	0.00	Pass	0.00	Pass	2.26	Pass	0.00	Pass
STK19	HsaALTD0006270-3/3	12	9.76	Pass	5.37	Pass	10.53	Pass	13.51	Pass
DOM3Z	HsaALTD0002011-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	98.40	Pass
DOM3Z	HsaALTD0002011-2/2	13	0.00	Pass	0.00	Pass	0.00	Pass	1.60	Pass
SKIV2L	HsaALTD0005930-1/2	0	97.78	Pass	100.00	Pass	95.74	Pass	94.92	Pass
SKIV2L	HsaALTD0005930-2/2	37	2.22	Pass	0.00	Pass	4.26	Pass	5.08	Pass
SKIV2L	HsaALTD0005931-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SKIV2L	HsaALTD0005931-2/2	104	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
RDBP	HsaALTD0005350-1/2	0	100.00	Pass	100.00	Fail	100.00	Pass	99.20	Pass
RDBP	HsaALTD0005350-2/2	64	0.00	Pass	0.00	Fail	0.00	Pass	0.80	Pass
EHMT2	HsaALTD0002148-1/2	0	87.73	Pass	92.08	Pass	91.25	Pass	97.52	Pass
EHMT2	HsaALTD0002148-2/2	21	12.27	Pass	7.92	Pass	8.75	Pass	2.48	Pass
SLC44A4	HsaALTD0006024-1/2	0	100.00	Fail	100.00	Fail	100.00	Pass	100.00	Pass
SLC44A4	HsaALTD0006024-2/2	191	0.00	Fail	0.00	Fail	0.00	Pass	0.00	Pass
SLC44A4	HsaALTD0006025-1/2	0	NA	Fail	100.00	Fail	100.00	Fail	100.00	Fail
SLC44A4	HsaALTD0006025-2/2	42	NA	Fail	0.00	Fail	0.00	Fail	0.00	Fail
C6orf48	HsaALTD0001047-1/2	0	0.37	Pass	0.70	Pass	3.78	Pass	3.16	Pass
C6orf48	HsaALTD0001047-2/2	143	99.63	Pass	99.30	Pass	96.22	Pass	96.84	Pass
VARS	HsaALTD0007110-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
VARS	HsaALTD0007110-2/2	17	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
VARS	HsaALTD0007111-1/2	0	1.42	Pass	0.00	Pass	0.00	Pass	0.00	Pass
VARS	HsaALTD0007111-2/2	117	98.58	Pass	100.00	Pass	100.00	Pass	100.00	Pass
VARS	HsaALTD0007112-1/2	0	96.16	Pass	96.74	Pass	100.00	Fail	90.67	Pass
VARS	HsaALTD0007112-2/2	46	3.84	Pass	3.26	Pass	0.00	Fail	9.33	Pass
C6orf27	HsaALTD0001046-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
C6orf27	HsaALTD0001046-2/2	200	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
CASP12	HsaALTD0001161-1/2	0	100.00	Fail	0.00	Fail	NA	Fail	NA	Fail
CASP12	HsaALTD0001161-2/2	28	0.00	Fail	100.00	Fail	NA	Fail	NA	Fail
MSH5	HsaALTD0004053-1/2	0	0.00	Pass	0.00	Pass	1.24	Pass	0.00	Pass
MSH5	HsaALTD0004053-2/2	20	100.00	Pass	100.00	Pass	98.76	Pass	100.00	Pass
CSHL1	HsaALTD0001699-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CSHL1	HsaALTD0001699-2/2	19	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CSNK2B	HsaALTD0001704-1/2	0	100.00	Fail	75.00	Fail	64.29	Fail	50.00	Fail
CSNK2B	HsaALTD0001704-2/2	91	0.00	Fail	25.00	Fail	35.71	Fail	50.00	Fail
BAT4	HsaALTD0000664-1/2	0	90.92	Pass	89.49	Fail	98.41	Fail	97.78	Fail
BAT4	HsaALTD0000664-2/2	15	9.08	Pass	10.51	Fail	1.59	Fail	2.22	Fail
BAT4	HsaALTD0000665-1/2	0	NA	Fail	0.00	Fail	NA	Fail	NA	Fail
BAT4	HsaALTD0000665-2/2	5	NA	Fail	100.00	Fail	NA	Fail	NA	Fail
BAT3	HsaALTD0000658-1/2	0	48.28	Pass	42.01	Pass	51.02	Pass	69.79	Pass
BAT3	HsaALTD0000658-2/2	24	51.72	Pass	57.99	Pass	48.98	Pass	30.21	Pass
BAT3	HsaALTD0000659-1/2	0	94.74	Pass	96.53	Pass	93.05	Pass	90.03	Pass
BAT3	HsaALTD0000659-2/2	12	5.26	Pass	3.47	Pass	6.95	Pass	9.97	Pass
BAT3	HsaALTD0000660-1/2	0	100.00	Fail	NA	Fail	NA	Fail	NA	Fail
BAT3	HsaALTD0000660-2/2	19	0.00	Fail	NA	Fail	NA	Fail	NA	Fail
BAT3	HsaALTD0000661-1/2	0	0.00	Pass	0.00	Pass	0.18	Pass	0.52	Pass
BAT3	HsaALTD0000661-2/2	18	100.00	Pass	100.00	Pass	99.82	Pass	99.48	Pass
BAT3	HsaALTD0000662-1/2	0	0.00	Pass	0.19	Pass	0.71	Pass	0.00	Pass
BAT3	HsaALTD0000662-2/2	89	100.00	Pass	99.81	Pass	99.29	Pass	100.00	Pass
BAT3	HsaALTD0000663-1/2	0	60.71	Fail	75.56	Fail	43.59	Fail	18.09	Fail
BAT3	HsaALTD0000663-2/2	36	39.29	Fail	24.44	Fail	56.41	Fail	81.91	Fail
BAT2	HsaALTD0000652-1/2	0	2.56	Pass	2.48	Pass	2.82	Pass	3.89	Pass
BAT2	HsaALTD0000652-2/2	58	97.44	Pass	97.52	Pass	97.18	Pass	96.11	Pass
BAT2	HsaALTD0000653-1/2	0	0.00	Fail	0.00	Fail	NA	Fail	NA	Fail
BAT2	HsaALTD0000653-2/2	4	100.00	Fail	100.00	Fail	NA	Fail	NA	Fail
BAT2	HsaALTD0000654-1/2	0	0.00	Pass	0.65	Pass	0.69	Pass	0.79	Pass
BAT2	HsaALTD0000654-2/2	138	100.00	Pass	99.35	Pass	99.31	Pass	99.21	Pass
AIF1	HsaALTD0000221-1/2	0	NA	Fail	NA	Fail	0.00	Fail	NA	Fail
AIF1	HsaALTD0000221-2/2	61	NA	Fail	NA	Fail	100.00	Fail	NA	Fail
NFKBIL1	HsaALTD0004295-1/2	0	10.00	Pass	17.39	Fail	7.59	Pass	20.00	Pass
NFKBIL1	HsaALTD0004295-2/2	45	90.00	Pass	82.61	Fail	92.41	Pass	80.00	Pass
MICA	HsaALTD0003910-1/2	0	100.00	Pass	100.00	Pass	35.90	Pass	35.19	Pass
MICA	HsaALTD0003910-2/2	3	0.00	Pass	0.00	Pass	64.10	Pass	64.81	Pass
HLA-C	HsaALTD0003050-1/2	0	0.37	Pass	0.16	Pass	0.08	Pass	0.13	Pass
HLA-C	HsaALTD0003050-2/2	2	99.63	Pass	99.84	Pass	99.92	Pass	99.87	Pass
CCHCR1	HsaALTD0001224-1/3	0	8.78	Pass	3.70	Fail	0.00	Pass	0.00	Pass
CCHCR1	HsaALTD0001224-2/3	4	91.22	Pass	92.60	Fail	93.89	Pass	92.62	Pass
CCHCR1	HsaALTD0001224-3/3	9	0.00	Pass	3.70	Fail	6.11	Pass	7.38	Pass
CCHCR1	HsaALTD0001225-1/2	0	100.00	Pass	100.00	Fail	100.00	Pass	100.00	Pass
CCHCR1	HsaALTD0001225-2/2	4	0.00	Pass	0.00	Fail	0.00	Pass	0.00	Pass
CCHCR1	HsaALTD0001226-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CCHCR1	HsaALTD0001226-2/2	60	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
CCHCR1	HsaALTD0001227-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CCHCR1	HsaALTD0001227-2/2	114	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CCHCR1	HsaALTD0001228-1/2	0	10.08	Pass	1.94	Pass	0.00	Pass	9.99	Pass
CCHCR1	HsaALTD0001228-2/2	22	89.92	Pass	98.06	Pass	100.00	Pass	90.01	Pass
CCHCR1	HsaALTD0001229-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
CCHCR1	HsaALTD0001229-2/2	58	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CCHCR1	HsaALTD0001230-1/2	0	NA	Fail	0.00	Fail	70.00	Fail	100.00	Fail
CCHCR1	HsaALTD0001230-2/2	27	NA	Fail	100.00	Fail	30.00	Fail	0.00	Fail
C6orf205	HsaALTD0001044-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C6orf205	HsaALTD0001044-2/2	142	NA	Fail	NA	Fail	NA	Fail	NA	Fail
DHX16	HsaALTD0001920-1/2	0	0.00	Fail	16.67	Fail	0.00	Pass	13.46	Pass
DHX16	HsaALTD0001920-2/2	6	100.00	Fail	83.33	Fail	100.00	Pass	86.54	Pass
C6orf136	HsaALTD0001038-1/2	0	98.45	Pass	100.00	Pass	99.65	Pass	99.60	Pass
C6orf136	HsaALTD0001038-2/2	11	1.55	Pass	0.00	Pass	0.35	Pass	0.40	Pass
MRPS18B	HsaALTD0004039-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
MRPS18B	HsaALTD0004039-2/2	27	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
DDR1	HsaALTD0001840-1/2	0	0.00	Fail	0.00	Fail	0.00	Pass	0.00	Pass
DDR1	HsaALTD0001840-2/2	30	100.00	Fail	100.00	Fail	100.00	Pass	100.00	Pass
DDR1	HsaALTD0001841-1/2	0	NA	Fail	NA	Fail	0.00	Fail	12.86	Fail
DDR1	HsaALTD0001841-2/2	42	NA	Fail	NA	Fail	100.00	Fail	87.14	Fail
HLA-E	HsaALTD0003054-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
HLA-E	HsaALTD0003054-2/2	2	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
TRIM40	HsaALTD0006783-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
TRIM40	HsaALTD0006783-2/2	409	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
PPP1R11	HsaALTD0004992-1/3	0	0.00	Fail	0.00	Fail	85.37	Fail	0.00	Fail
PPP1R11	HsaALTD0004992-2/3	9	0.00	Fail	50.00	Fail	0.00	Fail	0.00	Fail
PPP1R11	HsaALTD0004993-1/2	0	14.29	Fail	33.33	Fail	14.29	Fail	10.00	Fail
PPP1R11	HsaALTD0004993-2/2	188	85.71	Fail	66.67	Fail	85.71	Fail	90.00	Fail
PPP1R11	HsaALTD0004994-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PPP1R11	HsaALTD0004994-2/2	39	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PTCHD2	HsaALTD0005133-1/2	0	0.00	Fail	NA	Fail	NA	Fail	NA	Fail
PTCHD2	HsaALTD0005133-2/2	4	100.00	Fail	NA	Fail	NA	Fail	NA	Fail
GNB2L1	HsaALTD0002806-1/3	0	0.05	Pass	0.00	Pass	0.00	Pass	0.00	Pass
GNB2L1	HsaALTD0002806-2/3	5	99.70	Pass	99.71	Pass	99.86	Pass	99.95	Pass
GNB2L1	HsaALTD0002806-3/3	9	0.25	Pass	0.29	Pass	0.14	Pass	0.05	Pass
GNB2L1	HsaALTD0002807-1/3	0	0.02	Pass	0.01	Pass	0.02	Pass	0.01	Pass
GNB2L1	HsaALTD0002807-2/3	4	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
GNB2L1	HsaALTD0002807-3/3	23	99.98	Pass	99.99	Pass	99.98	Pass	99.99	Pass
GNB2L1	HsaALTD0002808-1/2	0	99.37	Pass	99.45	Pass	98.98	Pass	98.65	Pass
GNB2L1	HsaALTD0002808-2/2	12	0.63	Pass	0.55	Pass	1.02	Pass	1.35	Pass
GNB2L1	HsaALTD0002809-1/2	0	0.09	Pass	0.09	Pass	0.04	Pass	0.05	Pass
GNB2L1	HsaALTD0002809-2/2	6	99.91	Pass	99.91	Pass	99.96	Pass	99.95	Pass
GNB2L1	HsaALTD0002810-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
GNB2L1	HsaALTD0002810-2/2	45	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
GNB2L1	HsaALTD0002811-1/2	0	100.00	Fail	100.00	Fail	71.43	Fail	100.00	Fail
GNB2L1	HsaALTD0002811-2/2	32	0.00	Fail	0.00	Fail	28.57	Fail	0.00	Fail
TBC1D8	HsaALTD0006392-1/2	0	81.48	Pass	73.08	Pass	94.07	Pass	92.36	Pass
TBC1D8	HsaALTD0006392-2/2	45	18.52	Pass	26.92	Pass	5.93	Pass	7.64	Pass
AKT1S1	HsaALTD0000240-1/2	0	42.47	Pass	50.22	Pass	8.85	Fail	49.28	Fail
AKT1S1	HsaALTD0000240-2/2	212	57.53	Pass	49.78	Pass	91.15	Fail	50.72	Fail
GABBR1	HsaALTD0002683-1/2	0	36.30	Fail	27.78	Fail	NA	Fail	0.00	Fail
GABBR1	HsaALTD0002683-2/2	64	63.70	Fail	72.22	Fail	NA	Fail	100.00	Fail
FAM196B	HsaALTD0002420-1/2	0	11.11	Fail	0.00	Fail	NA	Fail	NA	Fail
FAM196B	HsaALTD0002420-2/2	19	88.89	Fail	100.00	Fail	NA	Fail	NA	Fail
ATXN2	HsaALTD0000613-1/2	0	97.57	Pass	100.00	Fail	100.00	Fail	92.86	Fail
ATXN2	HsaALTD0000613-2/2	47	2.43	Pass	0.00	Fail	0.00	Fail	7.14	Fail
ATXN2	HsaALTD0000614-1/2	0	47.07	Pass	41.83	Pass	42.29	Pass	39.72	Pass
ATXN2	HsaALTD0000614-2/2	6	52.93	Pass	58.17	Pass	57.71	Pass	60.28	Pass
ATXN2	HsaALTD0000615-1/2	0	0.00	Fail	7.09	Pass	0.00	Fail	0.00	Fail
ATXN2	HsaALTD0000615-2/2	5	100.00	Fail	92.91	Pass	100.00	Fail	100.00	Fail
DCTN1	HsaALTD0001823-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
DCTN1	HsaALTD0001823-2/2	12	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
DCTN1	HsaALTD0001824-1/2	0	0.25	Pass	0.34	Pass	0.00	Pass	0.00	Pass
DCTN1	HsaALTD0001824-2/2	3	99.75	Pass	99.66	Pass	100.00	Pass	100.00	Pass
TCTN1	HsaALTD0006449-1/2	0	71.07	Fail	61.54	Fail	0.00	Fail	1.41	Fail
TCTN1	HsaALTD0006449-2/2	2	28.93	Fail	38.46	Fail	100.00	Fail	98.59	Fail
TCTN1	HsaALTD0006450-1/3	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Fail
TCTN1	HsaALTD0006450-2/3	123	97.87	Pass	100.00	Pass	100.00	Pass	96.15	Fail
TCTN1	HsaALTD0006450-3/3	137	2.13	Pass	0.00	Pass	0.00	Pass	3.85	Fail
ZBTB48	HsaALTD0007296-1/2	0	25.71	Pass	64.71	Pass	42.86	Fail	50.00	Pass
ZBTB48	HsaALTD0007296-2/2	21	74.29	Pass	35.29	Pass	57.14	Fail	50.00	Pass
ZNF155	HsaALTD0007378-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
ZNF155	HsaALTD0007378-2/2	77	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
FBXO48	HsaALTD0002517-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
FBXO48	HsaALTD0002517-2/2	4	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
C9orf128	HsaALTD0001077-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C9orf128	HsaALTD0001077-2/2	30	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ZNF783	HsaALTD0007511-1/2	0	100.00	Fail	36.36	Fail	100.00	Fail	100.00	Fail
ZNF783	HsaALTD0007511-2/2	140	0.00	Fail	63.64	Fail	0.00	Fail	0.00	Fail
ZNF783	HsaALTD0007512-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
ZNF783	HsaALTD0007512-2/2	45	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
ZNF783	HsaALTD0007513-1/2	0	100.00	Fail	100.00	Fail	75.00	Fail	57.14	Fail
ZNF783	HsaALTD0007513-2/2	174	0.00	Fail	0.00	Fail	25.00	Fail	42.86	Fail
ZNF783	HsaALTD0007514-1/2	0	6.67	Fail	50.00	Fail	36.00	Pass	17.65	Fail
ZNF783	HsaALTD0007514-2/2	282	93.33	Fail	50.00	Fail	64.00	Pass	82.35	Fail
ZNF425	HsaALTD0007443-1/2	0	100.00	Fail	NA	Fail	100.00	Fail	NA	Fail
ZNF425	HsaALTD0007443-2/2	66	0.00	Fail	NA	Fail	0.00	Fail	NA	Fail
TRIM13	HsaALTD0006768-1/2	0	81.34	Pass	76.09	Fail	12.84	Pass	52.82	Pass
TRIM13	HsaALTD0006768-2/2	85	18.66	Pass	23.91	Fail	87.16	Pass	47.18	Pass
SPIRE2	HsaALTD0006180-1/2	0	NA	Fail	0.00	Fail	1.52	Pass	0.00	Pass
SPIRE2	HsaALTD0006180-2/2	6	NA	Fail	100.00	Fail	98.48	Pass	100.00	Pass
C8orf85	HsaALTD0001072-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C8orf85	HsaALTD0001072-2/2	113	NA	Fail	NA	Fail	NA	Fail	NA	Fail
FAM71F2	HsaALTD0002456-1/2	0	100.00	Fail	100.00	Fail	NA	Fail	NA	Fail
FAM71F2	HsaALTD0002456-2/2	55	0.00	Fail	0.00	Fail	NA	Fail	NA	Fail
C4orf47	HsaALTD0001017-1/2	0	NA	Fail	100.00	Fail	75.00	Fail	NA	Fail
C4orf47	HsaALTD0001017-2/2	25	NA	Fail	0.00	Fail	25.00	Fail	NA	Fail
C8orf83	HsaALTD0001071-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C8orf83	HsaALTD0001071-2/2	147	NA	Fail	NA	Fail	NA	Fail	NA	Fail
E2F4	HsaALTD0002089-1/2	0	0.17	Pass	0.00	Pass	0.00	Pass	0.00	Pass
E2F4	HsaALTD0002089-2/2	46	99.83	Pass	100.00	Pass	100.00	Pass	100.00	Pass
E2F4	HsaALTD0002090-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
E2F4	HsaALTD0002090-2/2	4	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
RP11-542P2.1	HsaALTD0005491-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
RP11-542P2.1	HsaALTD0005491-2/2	30	NA	Fail	NA	Fail	NA	Fail	NA	Fail
NT5M	HsaALTD0004416-1/2	0	100.00	Fail	0.00	Fail	100.00	Fail	100.00	Fail
NT5M	HsaALTD0004416-2/2	84	0.00	Fail	100.00	Fail	0.00	Fail	0.00	Fail
NT5M	HsaALTD0004417-1/2	0	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
NT5M	HsaALTD0004417-2/2	4	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
NT5M	HsaALTD0004418-1/2	0	100.00	Fail	33.33	Fail	0.00	Fail	57.14	Fail
NT5M	HsaALTD0004418-2/2	18	0.00	Fail	66.67	Fail	100.00	Fail	42.86	Fail
SARNP	HsaALTD0005664-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SARNP	HsaALTD0005664-2/2	25	NA	Fail	NA	Fail	NA	Fail	NA	Fail
GPR56	HsaALTD0002869-1/2	0	100.00	Pass	100.00	Pass	NA	Fail	100.00	Fail
GPR56	HsaALTD0002869-2/2	51	0.00	Pass	0.00	Pass	NA	Fail	0.00	Fail
TECPR1	HsaALTD0006456-1/2	0	42.42	Pass	27.31	Fail	54.55	Fail	23.81	Fail
TECPR1	HsaALTD0006456-2/2	25	57.58	Pass	72.69	Fail	45.45	Fail	76.19	Fail
RGL3	HsaALTD0005381-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
RGL3	HsaALTD0005381-2/2	176	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
RGL3	HsaALTD0005382-1/2	0	NA	Fail	NA	Fail	10.26	Fail	0.00	Fail
RGL3	HsaALTD0005382-2/2	8	NA	Fail	NA	Fail	89.74	Fail	100.00	Fail
RGL3	HsaALTD0005383-1/2	0	0.00	Fail	0.00	Fail	18.44	Fail	0.00	Fail
RGL3	HsaALTD0005383-2/2	10	100.00	Fail	100.00	Fail	81.56	Fail	100.00	Fail
NAP1L4	HsaALTD0004169-1/2	0	100.00	Fail	100.00	Pass	100.00	Fail	100.00	Fail
NAP1L4	HsaALTD0004169-2/2	282	0.00	Fail	0.00	Pass	0.00	Fail	0.00	Fail
C22orf40	HsaALTD0000963-1/3	0	5.25	Fail	9.07	Fail	0.00	Fail	37.50	Fail
C22orf40	HsaALTD0000963-2/3	15	83.95	Fail	77.07	Fail	83.33	Fail	62.50	Fail
C22orf40	HsaALTD0000963-3/3	19	10.80	Fail	13.87	Fail	16.67	Fail	0.00	Fail
RP11-706O15.1	HsaALTD0005495-1/2	0	7.13	Pass	14.28	Fail	100.00	Fail	100.00	Fail
RP11-706O15.1	HsaALTD0005495-2/2	30	92.87	Pass	85.72	Fail	0.00	Fail	0.00	Fail
C21orf51	HsaALTD0000945-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
C21orf51	HsaALTD0000945-2/2	283	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
AC126755.1	HsaALTD0000083-1/2	0	100.00	Fail	50.00	Fail	100.00	Fail	100.00	Fail
AC126755.1	HsaALTD0000083-2/2	58	0.00	Fail	50.00	Fail	0.00	Fail	0.00	Fail
TTC23L	HsaALTD0006875-1/2	0	NA	Fail	100.00	Fail	NA	Fail	NA	Fail
TTC23L	HsaALTD0006875-2/2	104	NA	Fail	0.00	Fail	NA	Fail	NA	Fail
AL359736.2	HsaALTD0000247-1/2	0	NA	Fail	0.00	Fail	NA	Fail	NA	Fail
AL359736.2	HsaALTD0000247-2/2	81	NA	Fail	100.00	Fail	NA	Fail	NA	Fail
AC068587.1	HsaALTD0000075-1/2	0	88.89	Fail	100.00	Fail	86.96	Pass	91.07	Pass
AC068587.1	HsaALTD0000075-2/2	133	11.11	Fail	0.00	Fail	13.04	Pass	8.93	Pass
AC068587.1	HsaALTD0000076-1/2	0	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
AC068587.1	HsaALTD0000076-2/2	40	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
AC233309.1	HsaALTD0000092-1/2	0	70.00	Fail	100.00	Fail	38.71	Pass	30.00	Fail
AC233309.1	HsaALTD0000092-2/2	82	30.00	Fail	0.00	Fail	61.29	Pass	70.00	Fail
OLIG2	HsaALTD0004495-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
OLIG2	HsaALTD0004495-2/2	234	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C21orf49	HsaALTD0000944-1/3	0	NA	Fail	0.00	Fail	0.00	Fail	0.00	Fail
C21orf49	HsaALTD0000944-2/3	36	NA	Fail	100.00	Fail	25.00	Fail	50.00	Fail
C21orf49	HsaALTD0000944-3/3	48	NA	Fail	0.00	Fail	75.00	Fail	50.00	Fail
RNPS1	HsaALTD0005473-1/2	0	33.98	Fail	46.88	Fail	100.00	Fail	75.54	Fail
RNPS1	HsaALTD0005473-2/2	88	66.02	Fail	53.12	Fail	0.00	Fail	24.46	Fail
HLA-A	HsaALTD0003043-1/2	0	0.05	Fail	0.00	Fail	0.00	Fail	0.03	Fail
HLA-A	HsaALTD0003043-2/2	62	99.95	Fail	100.00	Fail	100.00	Fail	99.97	Fail
HLA-A	HsaALTD0003044-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
HLA-A	HsaALTD0003044-2/2	18	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
HLA-A	HsaALTD0003045-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
HLA-A	HsaALTD0003045-2/2	59	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
HLA-A	HsaALTD0003046-1/2	0	0.48	Pass	0.59	Pass	0.00	Pass	0.00	Pass
HLA-A	HsaALTD0003046-2/2	59	99.52	Pass	99.41	Pass	100.00	Pass	100.00	Pass
ANKRD28	HsaALTD0000329-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ANKRD28	HsaALTD0000329-2/2	4	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ANKRD28	HsaALTD0000330-1/2	0	NA	Fail	0.00	Fail	0.00	Fail	0.00	Fail
ANKRD28	HsaALTD0000330-2/2	4	NA	Fail	100.00	Fail	100.00	Fail	100.00	Fail
ANKRD28	HsaALTD0000331-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
ANKRD28	HsaALTD0000331-2/2	36	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
